PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,ROODHART GROUP,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,RUHR PUMPEN,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,SHIN NIPPON MACHINERY CO.LTD,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,STORK,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,SULZER,USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,SUNDSTRAND INTERNATIONAL S.A.,FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,TORISHIMA PUMP,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,VOGEL,AUSTRALIA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CENTRIFUGAL API TYPE PUMP,,WEIR GROUP PLC ( GABBIONETA),UK / ITALY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SLURRY PUMP,,EGGER,SWITZERLAND
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SLURRY PUMP,,WEIR GROUP PLC,W. EUROPE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,PUMP PARS,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,TOLID PUMPHAYE BOZORG & TURBINE ABI (PETCO),IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,ALSTOM,FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,DICKOW,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,DMW CORP.DMW CORP.,JAPANJAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,EBARA,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,ENSIVAL MORET GROUP,FRANCE / BELGIUM
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,FLOWSERVE CORPORATION,USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,HITACHI,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,K.S.B,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,NIJHUIS,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,NIKKISO (SUNDYNE),JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,RUHR PUMPEN,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,SHIN NIPPON MACHINERY CO.LTD,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,SPP,UK
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,STORK,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,SULZER,USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,TORISHIMA PUMP,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,VOGEL,AUSTRALIA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL PUMP,,WEIR GROUP PLC ( GABBIONETA)WEIR GROUP PLC ( GABBIONETA),UK / ITALYUK / ITALY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,DICKOW,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,DMW CORP.,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,EBARA,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,"FLOWSERVE CORPORATION (WORTHINGTON, INGERSOL / DRESSER PUMP)",USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,IRAN INDUSTRIAL PUMPS,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,K.S.B,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,MARUSHICHI,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,NIKKISO (SUNDYNE),JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,RUHR PUMPEN,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,SHIN NIPPON MACHINERY CO.LTD,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,STORK,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,SULZER,USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,TOLID PUMPHAYE BOZORG & TURBINE ABI (PETCO)TOLID PUMPHAYE BOZORG & TURBINE ABI (PETCO),IRANIRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,TORISHIMA PUMP,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,VOGEL,AUSTRALIA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,VERTICAL API TYPE PUMP,,WEIR GROUP PLC ( GABBIONETA),UK / W.EUROPE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,MACHIN SAZI NEEV,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,PUMP VIJEH (GESSCO),IRAN (GERMANY)
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,BRAUN & LUEBBE,GERMANY / FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,D.K.M CLEXTRAL,FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,DOSAPRO MILTON ROY,FRANCE / UK / GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,LEWA,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,NIKKISO,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,O.M.GALLARATESI,ITALY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,PERONIPOMPE,ITALY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,PROMINENTPROMINENT,GERMANYGERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,SEKO,ITALY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,EBARA,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,FLOWSERVE CORPORATION,USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,K.S.B,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,KAVOSH SANAT TOOS,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,NIKKISO,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,ROODHART GROUPROODHART GROUP,THE NETHERLANDSTHE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,STORK,THE NETHERLANDS
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,SUNDYNE / INTERPEC,FRANCE / W. EUROPE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,DOSING PUMP,,WEIR GROUP PLC ( GABBIONETA),UK / W.EUROPE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,KALAYE PUMP (ALBANY),IRAN (UK)
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,ALLWEILLER AG,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,FLOWSERVE CORPORATION,USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,ALSTOM (SCAM IMO),FRANCE
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,KAWASAKI,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,MAAG PUMP SYSTEMS TEXTRON AG,SWITZERLAND
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,PLENTY MIRLESS,UK
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,SEEPEX,GERMANY
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,SCREW PUMP,,SHIN NIPPON MACHINERY CO.LTD,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,GEAR PUMP,,FLOWSERVE CORPORATION,USA / W.EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,GEAR PUMP,,MAAG,SWITZERLAND
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,GEAR PUMP,,MICRO PUMP,USA / UK
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,GEAR PUMP,,OSAKA,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CRYOGENIC SUBMERGED PUMP,,EBARA INTERNATIONAL CORP.,JAPAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CRYOGENIC SUBMERGED PUMP,,FLOWSERVE CORPORATION,USA / W. EUROPE / CANADA
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CRYOGENIC SUBMERGED PUMP,,IRAN INDUSTRIAL PUMPS,IRAN
PGPIC,PIDMCO,7,MECHANICAL, ROTARY EQUIPMENT,PUMP,CRYOGENIC SUBMERGED PUMP,,NIKKISO,JAPAN
